CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2022-27849,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2022-27858,True,True,CWE-1236,CWE-1236,CWE-1236,,,True,True,1.0,1.0,1.0
CVE-2022-27874,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-27875,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2022-2788,True,True,CWE-29,CWE-29,CWE-29,,,True,True,1.0,1.0,1.0
CVE-2022-27882,True,True,CWE-195;CWE-122,CWE-195;CWE-122,,CWE-195;CWE-122,CWE-195;CWE-122,False,False,0.0,0.0,0
CVE-2022-27891,True,True,CWE-306;CWE-201,CWE-306;CWE-201,,CWE-306;CWE-201,CWE-306;CWE-201,False,False,0.0,0.0,0
CVE-2022-27897,True,True,CWE-306;CWE-20,CWE-306;CWE-20,,CWE-306;CWE-20,CWE-306;CWE-20,False,False,0.0,0.0,0
CVE-2022-2790,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2022-27912,True,True,CWE-215,CWE-215,CWE-215,,,True,True,1.0,1.0,1.0
CVE-2022-27919,True,True,CWE-276,CWE-276,CWE-276,,,True,True,1.0,1.0,1.0
CVE-2022-2792,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-27924,True,True,CWE-93,CWE-93,CWE-93,,,True,True,1.0,1.0,1.0
CVE-2022-27925,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2022-27926,True,True,CWE-138;CWE-79,CWE-79;CWE-138,,CWE-138;CWE-79,CWE-79;CWE-138,False,False,0.0,0.0,0
CVE-2022-2793,True,True,CWE-353,CWE-353,CWE-353,,,True,True,1.0,1.0,1.0
CVE-2022-27940,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-27941,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-27942,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-27943,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2022-28054,True,True,CWE-138,CWE-138,CWE-138,,,True,True,1.0,1.0,1.0
CVE-2022-28055,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28067,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28096,True,True,CWE-790;CWE-96,CWE-790;CWE-96,,CWE-790;CWE-96,CWE-790;CWE-96,False,False,0.0,0.0,0
CVE-2022-28126,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28127,True,True,CWE-36;CWE-20,CWE-20;CWE-36,,CWE-36;CWE-20,CWE-20;CWE-36,False,False,0.0,0.0,0
CVE-2022-28128,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2022-28129,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28134,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28135,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-28137,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28139,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28141,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-28144,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28147,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28151,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28158,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28160,True,True,CWE-668,CWE-668,CWE-668,,,True,True,1.0,1.0,1.0
CVE-2022-28164,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2022-28165,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28166,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2022-28167,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-28171,True,True,CWE-78;CWE-20,CWE-20;CWE-78,,CWE-78;CWE-20,CWE-20;CWE-78,False,False,0.0,0.0,0
CVE-2022-2818,True,True,CWE-212;CWE-201;CWE-522,CWE-201;CWE-212;CWE-522,,CWE-212;CWE-201;CWE-522,CWE-201;CWE-212;CWE-522,False,False,0.0,0.0,0
CVE-2022-28186,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28188,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28190,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28191,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-28193,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2022-28194,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-28196,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2022-2820,True,True,CWE-384,CWE-384,CWE-384,,,True,True,1.0,1.0,1.0
CVE-2022-28201,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2022-28215,True,True,CWE-601;CWE-20,CWE-601;CWE-20,,CWE-601;CWE-20,CWE-601;CWE-20,False,False,0.0,0.0,0
CVE-2022-28220,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-28224,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28226,True,True,CWE-379,CWE-379,CWE-379,,,True,True,1.0,1.0,1.0
CVE-2022-2824,True,True,CWE-639,CWE-639,CWE-639,,,True,True,1.0,1.0,1.0
CVE-2022-28244,True,True,CWE-657,CWE-657,CWE-657,,,True,True,1.0,1.0,1.0
CVE-2022-28269,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-28285,True,True,CWE-125,CWE-125,CWE-125,,,True,True,1.0,1.0,1.0
CVE-2022-28291,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-2832,True,True,CWE-476,CWE-476,CWE-476,,,True,True,1.0,1.0,1.0
CVE-2022-28321,True,True,CWE-1393,CWE-1393,CWE-1393,,,True,True,1.0,1.0,1.0
CVE-2022-28328,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28329,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28331,True,True,CWE-190;CWE-121,CWE-190;CWE-121,,CWE-190;CWE-121,CWE-190;CWE-121,False,False,0.0,0.0,0
CVE-2022-2834,True,True,CWE-552,CWE-552,CWE-552,,,True,True,1.0,1.0,1.0
CVE-2022-28345,True,True,CWE-74;CWE-451,CWE-451;CWE-74,,CWE-74;CWE-451,CWE-451;CWE-74,False,False,0.0,0.0,0
CVE-2022-28365,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2022-28368,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-28370,True,True,CWE-345,CWE-345,CWE-345,,,True,True,1.0,1.0,1.0
CVE-2022-28371,True,True,CWE-798,CWE-798,CWE-798,,,True,True,1.0,1.0,1.0
CVE-2022-28374,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28375,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28376,True,True,CWE-1391,CWE-1391,CWE-1391,,,True,True,1.0,1.0,1.0
CVE-2022-28382,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2022-28385,True,True,CWE-345,CWE-345,CWE-345,,,True,True,1.0,1.0,1.0
CVE-2022-2841,True,True,CWE-705,CWE-705,CWE-705,,,True,True,1.0,1.0,1.0
CVE-2022-2845,True,True,CWE-126;CWE-1284,CWE-1284;CWE-126,,CWE-126;CWE-1284,CWE-1284;CWE-126,False,False,0.0,0.0,0
CVE-2022-2846,True,True,CWE-862;CWE-79;CWE-352;CWE-116,CWE-862;CWE-116;CWE-79;CWE-352,,CWE-862;CWE-79;CWE-352;CWE-116,CWE-352;CWE-862;CWE-79;CWE-116,False,False,0.0,0.0,0
CVE-2022-28471,True,True,CWE-190;CWE-122,CWE-190;CWE-122,,CWE-190;CWE-122,CWE-190;CWE-122,False,False,0.0,0.0,0
CVE-2022-28488,True,True,CWE-457,CWE-457,CWE-457,,,True,True,1.0,1.0,1.0
CVE-2022-28491,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28494,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28495,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28496,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-28497,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-2852,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-2854,True,True,CWE-366;CWE-416,CWE-366;CWE-416,,CWE-366;CWE-416,CWE-366;CWE-416,False,False,0.0,0.0,0
CVE-2022-2855,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-28556,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-28557,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-2857,True,True,CWE-366;CWE-416,CWE-366;CWE-416,,CWE-366;CWE-416,CWE-366;CWE-416,False,False,0.0,0.0,0
CVE-2022-28571,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28572,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28573,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28575,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28577,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28578,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28579,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-2858,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-28580,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28581,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28582,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28583,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28584,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-2859,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-2861,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-28611,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28612,True,True,CWE-284;CWE-79,CWE-79;CWE-284,,CWE-284;CWE-79,CWE-79;CWE-284,False,False,0.0,0.0,0
CVE-2022-28613,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-28618,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-28622,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2022-28651,True,True,CWE-497,CWE-497,CWE-497,,,True,True,1.0,1.0,1.0
CVE-2022-28666,True,True,CWE-1390,CWE-1390,CWE-1390,,,True,True,1.0,1.0,1.0
CVE-2022-2868,True,True,CWE-1284;CWE-125,CWE-125;CWE-1284,,CWE-1284;CWE-125,CWE-125;CWE-1284,False,False,0.0,0.0,0
CVE-2022-28690,True,True,CWE-824;CWE-787,CWE-787;CWE-824,,CWE-824;CWE-787,CWE-787;CWE-824,False,False,0.0,0.0,0
CVE-2022-28691,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-28692,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28701,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-28703,True,True,CWE-80,CWE-80,CWE-80,,,True,True,1.0,1.0,1.0
CVE-2022-28704,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28708,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28709,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28713,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-28718,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-28739,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-28741,True,True,CWE-23;CWE-20,CWE-23;CWE-20,,CWE-23;CWE-20,CWE-23;CWE-20,False,False,0.0,0.0,0
CVE-2022-28743,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2022-28749,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-28753,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28754,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28758,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28759,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28760,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28761,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28771,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2022-28773,True,True,CWE-674,CWE-674,CWE-674,,,True,True,1.0,1.0,1.0
CVE-2022-28775,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28776,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28777,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28778,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28780,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28781,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28782,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-28783,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28790,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-28791,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-28794,True,True,CWE-213,CWE-213,CWE-213,,,True,True,1.0,1.0,1.0
CVE-2022-28796,True,True,CWE-416;CWE-362,CWE-362;CWE-416,,CWE-416;CWE-362,CWE-362;CWE-416,False,False,0.0,0.0,0
CVE-2022-28805,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-28810,True,True,CWE-78;CWE-259,CWE-78;CWE-259,,CWE-78;CWE-259,CWE-78;CWE-259,False,False,0.0,0.0,0
CVE-2022-28811,True,True,CWE-78;CWE-20,CWE-20;CWE-78,,CWE-78;CWE-20,CWE-20;CWE-78,False,False,0.0,0.0,0
CVE-2022-28814,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2022-28858,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-28860,True,True,CWE-757,CWE-757,CWE-757,,,True,True,1.0,1.0,1.0
CVE-2022-28866,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-28871,True,True,CWE-770,CWE-770,CWE-770,,,True,True,1.0,1.0,1.0
CVE-2022-28895,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28896,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28901,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28905,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28906,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28907,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28908,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28909,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-2891,True,True,CWE-208,CWE-208,CWE-208,,,True,True,1.0,1.0,1.0
CVE-2022-28910,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28911,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28912,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28913,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28915,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-28924,True,True,CWE-668,CWE-668,CWE-668,,,True,True,1.0,1.0,1.0
CVE-2022-28937,True,True,CWE-190,CWE-190,CWE-190,,,True,True,1.0,1.0,1.0
CVE-2022-2896,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-28960,True,True,CWE-95;CWE-116,CWE-95;CWE-116,,CWE-95;CWE-116,CWE-95;CWE-116,False,False,0.0,0.0,0
CVE-2022-28965,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2022-28991,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2022-28993,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-29013,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-29049,True,True,CWE-79;CWE-20,CWE-20;CWE-79,,CWE-79;CWE-20,CWE-20;CWE-79,False,False,0.0,0.0,0
CVE-2022-29051,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-29052,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-29053,True,True,CWE-325,CWE-325,CWE-325,,,True,True,1.0,1.0,1.0
CVE-2022-29054,True,True,CWE-325,CWE-325,CWE-325,,,True,True,1.0,1.0,1.0
CVE-2022-29060,True,True,CWE-321,CWE-321,CWE-321,,,True,True,1.0,1.0,1.0
CVE-2022-29062,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2022-29071,True,True,CWE-532,CWE-532,CWE-532,,,True,True,1.0,1.0,1.0
CVE-2022-29078,True,True,CWE-1336,CWE-1336,CWE-1336,,,True,True,1.0,1.0,1.0
CVE-2022-2908,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2022-29080,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-29081,True,True,CWE-22;CWE-20,CWE-20;CWE-22,,CWE-22;CWE-20,CWE-20;CWE-22,False,False,0.0,0.0,0
CVE-2022-29082,True,True,CWE-297,CWE-297,CWE-297,,,True,True,1.0,1.0,1.0
CVE-2022-29083,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-29085,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-29089,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-29154,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-29158,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2022-29160,True,True,CWE-459,CWE-459,CWE-459,,,True,True,1.0,1.0,1.0
CVE-2022-29161,True,True,CWE-328,CWE-328,CWE-328,,,True,True,1.0,1.0,1.0
CVE-2022-29166,True,True,CWE-93,CWE-93,CWE-93,,,True,True,1.0,1.0,1.0
CVE-2022-29167,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2022-29169,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2022-29171,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-29179,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2022-29180,True,True,CWE-918,CWE-918,CWE-918,,,True,True,1.0,1.0,1.0
CVE-2022-29191,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29192,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29193,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29194,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29195,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29196,True,True,CWE-1284;CWE-617,CWE-1284;CWE-617,,CWE-1284;CWE-617,CWE-1284;CWE-617,False,False,0.0,0.0,0
CVE-2022-29197,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29198,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29199,True,True,CWE-1287;CWE-617,CWE-1287;CWE-617,,CWE-1287;CWE-617,CWE-1287;CWE-617,False,False,0.0,0.0,0
CVE-2022-29200,True,True,CWE-1284;CWE-617,CWE-1284;CWE-617,,CWE-1284;CWE-617,CWE-1284;CWE-617,False,False,0.0,0.0,0
CVE-2022-29201,True,True,CWE-230;CWE-476;CWE-20,CWE-20;CWE-476;CWE-230,,CWE-230;CWE-476;CWE-20,CWE-20;CWE-230;CWE-476,False,False,0.0,0.0,0
CVE-2022-29202,True,True,CWE-1284;CWE-770,CWE-1284;CWE-770,,CWE-1284;CWE-770,CWE-1284;CWE-770,False,False,0.0,0.0,0
CVE-2022-29203,True,True,CWE-190;CWE-617,CWE-190;CWE-617,,CWE-190;CWE-617,CWE-190;CWE-617,False,False,0.0,0.0,0
CVE-2022-29204,True,True,CWE-617;CWE-20,CWE-20;CWE-617,,CWE-617;CWE-20,CWE-20;CWE-617,False,False,0.0,0.0,0
CVE-2022-29206,True,True,CWE-119;CWE-129;CWE-476;CWE-20,CWE-20;CWE-119;CWE-476;CWE-129,,CWE-119;CWE-129;CWE-476;CWE-20,CWE-20;CWE-119;CWE-476;CWE-129,False,False,0.0,0.0,0
CVE-2022-29210,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-29212,True,True,CWE-1284;CWE-617,CWE-1284;CWE-617,,CWE-1284;CWE-617,CWE-1284;CWE-617,False,False,0.0,0.0,0
CVE-2022-29213,True,True,CWE-617;CWE-20,CWE-20;CWE-617,,CWE-617;CWE-20,CWE-20;CWE-617,False,False,0.0,0.0,0
CVE-2022-29216,True,True,CWE-95,CWE-95,CWE-95,,,True,True,1.0,1.0,1.0
CVE-2022-29217,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2022-2922,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2022-29221,True,True,CWE-1336,CWE-1336,CWE-1336,,,True,True,1.0,1.0,1.0
CVE-2022-29225,True,True,CWE-409,CWE-409,CWE-409,,,True,True,1.0,1.0,1.0
CVE-2022-29228,True,True,CWE-617;CWE-416,CWE-617;CWE-416,,CWE-617;CWE-416,CWE-416;CWE-617,False,False,0.0,0.0,0
CVE-2022-29229,True,True,CWE-325,CWE-325,CWE-325,,,True,True,1.0,1.0,1.0
CVE-2022-29232,True,True,CWE-201,CWE-201,CWE-201,,,True,True,1.0,1.0,1.0
CVE-2022-29235,True,True,CWE-940,CWE-940,CWE-940,,,True,True,1.0,1.0,1.0
CVE-2022-29241,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2022-29244,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2022-29245,True,True,CWE-338;CWE-1391,CWE-1391;CWE-338,,CWE-338;CWE-1391,CWE-1391;CWE-338,False,False,0.0,0.0,0
CVE-2022-29248,True,True,CWE-784,CWE-784,CWE-784,,,True,True,1.0,1.0,1.0
CVE-2022-29249,True,True,CWE-328;CWE-327,CWE-327;CWE-328,,CWE-328;CWE-327,CWE-327;CWE-328,False,False,0.0,0.0,0
CVE-2022-29256,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-29263,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2022-29269,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-29270,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2022-29271,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-29275,True,True,CWE-822,CWE-822,CWE-822,,,True,True,1.0,1.0,1.0
CVE-2022-29279,True,True,CWE-822,CWE-822,CWE-822,,,True,True,1.0,1.0,1.0
CVE-2022-29281,True,True,CWE-40;CWE-20,CWE-20;CWE-40,,CWE-40;CWE-20,CWE-20;CWE-40,False,False,0.0,0.0,0
